Kode Provinsi,Provinsi,Kode Kab/Kota,Kabupaten/Kota,Jenis Wilayah,Kode Kecamatan,Kecamatan
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521030,Jogorogo
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521040,Kendal
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521050,Geneng
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521051,Gerih
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521060,Kwadungan
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521070,Pangkur
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521080,Karangjati
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521090,Bringin
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521100,Padas
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521101,Kasreman
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521110,Ngawi
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521120,Paron
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521130,Kedunggalar
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521140,Pitu
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521150,Widodaren
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521160,Mantingan
3500000,Jawa Timur,3521000,Ngawi,Kabupaten,3521170,Karanganyar
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522010,Margomulyo
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522020,Ngraho
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522030,Tambakrejo
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522040,Ngambon
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522041,Sekar
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522050,Bubulan
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522051,Gondang
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522060,Temayang
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522070,Sugihwaras
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522080,Kedungadem
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522090,Kepoh Baru
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522100,Baureno
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522110,Kanor
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522120,Sumberrejo
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522130,Balen
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522140,Sukosewu
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522150,Kapas
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522160,Bojonegoro
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522170,Trucuk
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522180,Dander
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522190,Ngasem
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522191,Gayam
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522200,Kalitidu
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522210,Malo
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522220,Purwosari
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522230,Padangan
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522240,Kasiman
3500000,Jawa Timur,3522000,Bojonegoro,Kabupaten,3522241,Kedewan
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523010,Kenduruan
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523020,Bangilan
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523030,Senori
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523040,Singgahan
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523050,Montong
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523060,Parengan
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523070,Soko
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523080,Rengel
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523081,Grabagan
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523090,Plumpang
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523100,Widang
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523110,Palang
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523120,Semanding
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523130,Tuban
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523140,Jenu
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523150,Merakurak
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523160,Kerek
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523170,Tambakboyo
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523180,Jatirogo
3500000,Jawa Timur,3523000,Tuban,Kabupaten,3523190,Bancar
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524010,Sukorame
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524020,Bluluk
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524030,Ngimbang
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524040,Sambeng
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524050,Mantup
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524060,Kembangbahu
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524070,Sugio
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524080,Kedungpring
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524090,Modo
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524100,Babat
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524110,Pucuk
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524120,Sukodadi
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524130,Lamongan
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524140,Tikung
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524141,Sarirejo
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524150,Deket
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524160,Glagah
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524170,Karangbinangun
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524180,Turi
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524190,Kalitengah
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524200,Karang Geneng
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524210,Sekaran
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524220,Maduran
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524230,Laren
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524240,Solokuro
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524250,Paciran
3500000,Jawa Timur,3524000,Lamongan,Kabupaten,3524260,Brondong
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525010,Wringinanom
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525020,Driyorejo
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525030,Kedamean
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525040,Menganti
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525050,Cerme
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525060,Benjeng
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525070,Balongpanggang
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525080,Duduksampeyan
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525090,Kebomas
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525100,Gresik
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525110,Manyar
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525120,Bungah
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525130,Sidayu
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525140,Dukun
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525150,Panceng
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525160,Ujungpangkah
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525170,Sangkapura
3500000,Jawa Timur,3525000,Gresik,Kabupaten,3525180,Tambak
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526010,Kamal
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526020,Labang
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526030,Kwanyar
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526040,Modung
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526050,Blega
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526060,Konang
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526070,Galis
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526080,Tanah Merah
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526090,Tragah
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526100,Socah
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526110,Bangkalan
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526120,Burneh
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526130,Arosbaya
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526140,Geger
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526150,Kokop
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526160,Tanjungbumi
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526170,Sepulu
3500000,Jawa Timur,3526000,Bangkalan,Kabupaten,3526180,Klampis
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527010,Sreseh
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527020,Torjun
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527021,Pangarengan
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527030,Sampang
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527040,Camplong
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527050,Omben
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527060,Kedungdung
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527070,Jrengik
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527080,Tambelangan
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527090,Banyuates
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527100,Robatal
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527101,Karang Penang
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527110,Ketapang
3500000,Jawa Timur,3527000,Sampang,Kabupaten,3527120,Sokobanah
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528010,Tlanakan
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528020,Pademawu
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528030,Galis
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528040,Larangan
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528050,Pamekasan
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528060,Proppo
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528070,Palengaan
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528080,Pegantenan
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528090,Kadur
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528100,Pakong
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528110,Waru
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528120,Batu Marmar
3500000,Jawa Timur,3528000,Pamekasan,Kabupaten,3528130,Pasean
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529010,Pragaan
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529020,Bluto
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529030,Saronggi
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529040,Giligenteng
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529050,Talango
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529060,Kalianget
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529070,Kota Sumenep
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529071,Batuan
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529080,Lenteng
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529090,Ganding
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529100,Guluk Guluk
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529110,Pasongsongan
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529120,Ambunten
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529130,Rubaru
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529140,Dasuk
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529150,Manding
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529160,Batuputih
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529170,Gapura
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529180,Batang Batang
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529190,Dungkek
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529200,Nonggunong
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529210,Gayam
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529220,Raas
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529230,Sapeken
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529240,Arjasa
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529241,Kangayan
3500000,Jawa Timur,3529000,Sumenep,Kabupaten,3529250,Masalembu
3500000,Jawa Timur,3571000,Kediri,Kota,3571010,Mojoroto
3500000,Jawa Timur,3571000,Kediri,Kota,3571020,Kota
3500000,Jawa Timur,3571000,Kediri,Kota,3571030,Pesantren
3500000,Jawa Timur,3572000,Blitar,Kota,3572010,Sukorejo
3500000,Jawa Timur,3572000,Blitar,Kota,3572020,Kepanjenkidul
3500000,Jawa Timur,3572000,Blitar,Kota,3572030,Sananwetan
3500000,Jawa Timur,3573000,Malang,Kota,3573010,Kedungkandang
3500000,Jawa Timur,3573000,Malang,Kota,3573020,Sukun
3500000,Jawa Timur,3573000,Malang,Kota,3573030,Klojen
3500000,Jawa Timur,3573000,Malang,Kota,3573040,Blimbing
3500000,Jawa Timur,3573000,Malang,Kota,3573050,Lowokwaru
3500000,Jawa Timur,3574000,Probolinggo,Kota,3574010,Kademangan
3500000,Jawa Timur,3574000,Probolinggo,Kota,3574011,Kedopok
3500000,Jawa Timur,3574000,Probolinggo,Kota,3574020,Wonoasih
3500000,Jawa Timur,3574000,Probolinggo,Kota,3574030,Mayangan
3500000,Jawa Timur,3574000,Probolinggo,Kota,3574031,Kanigaran
3500000,Jawa Timur,3575000,Pasuruan,Kota,3575010,Gadingrejo
3500000,Jawa Timur,3575000,Pasuruan,Kota,3575020,Purworejo
3500000,Jawa Timur,3575000,Pasuruan,Kota,3575030,Bugulkidul
3500000,Jawa Timur,3575000,Pasuruan,Kota,3575031,Panggungrejo
3500000,Jawa Timur,3576000,Mojokerto,Kota,3576010,Prajurit Kulon
3500000,Jawa Timur,3576000,Mojokerto,Kota,3576020,Magersari
3500000,Jawa Timur,3576000,Mojokerto,Kota,3576021,Kranggan
3500000,Jawa Timur,3577000,Madiun,Kota,3577010,Mangu Harjo
3500000,Jawa Timur,3577000,Madiun,Kota,3577020,Taman
3500000,Jawa Timur,3577000,Madiun,Kota,3577030,Kartoharjo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578010,Karang Pilang
3500000,Jawa Timur,3578000,Surabaya,Kota,3578020,Jambangan
3500000,Jawa Timur,3578000,Surabaya,Kota,3578030,Gayungan
3500000,Jawa Timur,3578000,Surabaya,Kota,3578040,Wonocolo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578050,Tenggilis Mejoyo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578060,Gunung Anyar
3500000,Jawa Timur,3578000,Surabaya,Kota,3578070,Rungkut
3500000,Jawa Timur,3578000,Surabaya,Kota,3578080,Sukolilo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578090,Mulyorejo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578100,Gubeng
3500000,Jawa Timur,3578000,Surabaya,Kota,3578110,Wonokromo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578120,Dukuh Pakis
3500000,Jawa Timur,3578000,Surabaya,Kota,3578130,Wiyung
3500000,Jawa Timur,3578000,Surabaya,Kota,3578140,Lakarsantri
3500000,Jawa Timur,3578000,Surabaya,Kota,3578141,Sambikerep
3500000,Jawa Timur,3578000,Surabaya,Kota,3578150,Tandes
3500000,Jawa Timur,3578000,Surabaya,Kota,3578160,Suko Manunggal
3500000,Jawa Timur,3578000,Surabaya,Kota,3578170,Sawahan
3500000,Jawa Timur,3578000,Surabaya,Kota,3578180,Tegalsari
3500000,Jawa Timur,3578000,Surabaya,Kota,3578190,Genteng
3500000,Jawa Timur,3578000,Surabaya,Kota,3578200,Tambaksari
3500000,Jawa Timur,3578000,Surabaya,Kota,3578210,Kenjeran
3500000,Jawa Timur,3578000,Surabaya,Kota,3578211,Bulak
3500000,Jawa Timur,3578000,Surabaya,Kota,3578220,Simokerto
3500000,Jawa Timur,3578000,Surabaya,Kota,3578230,Semampir
3500000,Jawa Timur,3578000,Surabaya,Kota,3578240,Pabean Cantian
3500000,Jawa Timur,3578000,Surabaya,Kota,3578250,Bubutan
3500000,Jawa Timur,3578000,Surabaya,Kota,3578260,Krembangan
3500000,Jawa Timur,3578000,Surabaya,Kota,3578270,Asemrowo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578280,Benowo
3500000,Jawa Timur,3578000,Surabaya,Kota,3578281,Pakal
3500000,Jawa Timur,3579000,Batu,Kota,3579010,Batu
3500000,Jawa Timur,3579000,Batu,Kota,3579020,Junrejo
3500000,Jawa Timur,3579000,Batu,Kota,3579030,Bumiaji
3600000,Banten,3601000,Pandeglang,Kabupaten,3601010,Sumur
3600000,Banten,3601000,Pandeglang,Kabupaten,3601020,Cimanggu
3600000,Banten,3601000,Pandeglang,Kabupaten,3601030,Cibaliung
3600000,Banten,3601000,Pandeglang,Kabupaten,3601031,Cibitung
3600000,Banten,3601000,Pandeglang,Kabupaten,3601040,Cikeusik
3600000,Banten,3601000,Pandeglang,Kabupaten,3601050,Cigeulis
3600000,Banten,3601000,Pandeglang,Kabupaten,3601060,Panimbang
3600000,Banten,3601000,Pandeglang,Kabupaten,3601061,Sobang
3600000,Banten,3601000,Pandeglang,Kabupaten,3601070,Munjul
3600000,Banten,3601000,Pandeglang,Kabupaten,3601071,Angsana
3600000,Banten,3601000,Pandeglang,Kabupaten,3601072,Sindangresmi
3600000,Banten,3601000,Pandeglang,Kabupaten,3601080,Picung
3600000,Banten,3601000,Pandeglang,Kabupaten,3601090,Bojong
3600000,Banten,3601000,Pandeglang,Kabupaten,3601100,Saketi
3600000,Banten,3601000,Pandeglang,Kabupaten,3601101,Cisata
3600000,Banten,3601000,Pandeglang,Kabupaten,3601110,Pagelaran
3600000,Banten,3601000,Pandeglang,Kabupaten,3601111,Patia
3600000,Banten,3601000,Pandeglang,Kabupaten,3601112,Sukaresmi
3600000,Banten,3601000,Pandeglang,Kabupaten,3601120,Labuan
3600000,Banten,3601000,Pandeglang,Kabupaten,3601121,Carita
3600000,Banten,3601000,Pandeglang,Kabupaten,3601130,Jiput
3600000,Banten,3601000,Pandeglang,Kabupaten,3601131,Cikedal
3600000,Banten,3601000,Pandeglang,Kabupaten,3601140,Menes
3600000,Banten,3601000,Pandeglang,Kabupaten,3601141,Pulosari
3600000,Banten,3601000,Pandeglang,Kabupaten,3601150,Mandalawangi
3600000,Banten,3601000,Pandeglang,Kabupaten,3601160,Cimanuk
3600000,Banten,3601000,Pandeglang,Kabupaten,3601161,Cipeucang
3600000,Banten,3601000,Pandeglang,Kabupaten,3601170,Banjar
3600000,Banten,3601000,Pandeglang,Kabupaten,3601171,Kaduhejo
3600000,Banten,3601000,Pandeglang,Kabupaten,3601172,Mekarjaya
3600000,Banten,3601000,Pandeglang,Kabupaten,3601180,Pandeglang
3600000,Banten,3601000,Pandeglang,Kabupaten,3601181,Majasari
3600000,Banten,3601000,Pandeglang,Kabupaten,3601190,Cadasari
3600000,Banten,3601000,Pandeglang,Kabupaten,3601191,Karangtanjung
3600000,Banten,3601000,Pandeglang,Kabupaten,3601192,Koroncong
3600000,Banten,3602000,Lebak,Kabupaten,3602010,Malingping
3600000,Banten,3602000,Lebak,Kabupaten,3602011,Wanasalam
3600000,Banten,3602000,Lebak,Kabupaten,3602020,Panggarangan
3600000,Banten,3602000,Lebak,Kabupaten,3602021,Cihara
3600000,Banten,3602000,Lebak,Kabupaten,3602030,Bayah
3600000,Banten,3602000,Lebak,Kabupaten,3602031,Cilograng
3600000,Banten,3602000,Lebak,Kabupaten,3602040,Cibeber
3600000,Banten,3602000,Lebak,Kabupaten,3602050,Cijaku
3600000,Banten,3602000,Lebak,Kabupaten,3602051,Cigemblong
3600000,Banten,3602000,Lebak,Kabupaten,3602060,Banjarsari
3600000,Banten,3602000,Lebak,Kabupaten,3602070,Cileles
3600000,Banten,3602000,Lebak,Kabupaten,3602080,Gunung Kencana
3600000,Banten,3602000,Lebak,Kabupaten,3602090,Bojongmanik
3600000,Banten,3602000,Lebak,Kabupaten,3602091,Cirinten
3600000,Banten,3602000,Lebak,Kabupaten,3602100,Leuwidamar
3600000,Banten,3602000,Lebak,Kabupaten,3602110,Muncang
3600000,Banten,3602000,Lebak,Kabupaten,3602111,Sobang
3600000,Banten,3602000,Lebak,Kabupaten,3602120,Cipanas
3600000,Banten,3602000,Lebak,Kabupaten,3602121,Lebakgedong
3600000,Banten,3602000,Lebak,Kabupaten,3602130,Sajira
3600000,Banten,3602000,Lebak,Kabupaten,3602140,Cimarga
3600000,Banten,3602000,Lebak,Kabupaten,3602150,Cikulur
3600000,Banten,3602000,Lebak,Kabupaten,3602160,Warunggunung
3600000,Banten,3602000,Lebak,Kabupaten,3602170,Cibadak
3600000,Banten,3602000,Lebak,Kabupaten,3602180,Rangkasbitung
3600000,Banten,3602000,Lebak,Kabupaten,3602181,Kalanganyar
3600000,Banten,3602000,Lebak,Kabupaten,3602190,Maja
3600000,Banten,3602000,Lebak,Kabupaten,3602191,Curugbitung
3600000,Banten,3603000,Tangerang,Kabupaten,3603010,Cisoka
3600000,Banten,3603000,Tangerang,Kabupaten,3603011,Solear
3600000,Banten,3603000,Tangerang,Kabupaten,3603020,Tigaraksa
3600000,Banten,3603000,Tangerang,Kabupaten,3603021,Jambe
3600000,Banten,3603000,Tangerang,Kabupaten,3603030,Cikupa
3600000,Banten,3603000,Tangerang,Kabupaten,3603040,Panongan
3600000,Banten,3603000,Tangerang,Kabupaten,3603050,Curug
3600000,Banten,3603000,Tangerang,Kabupaten,3603051,Kelapa Dua
3600000,Banten,3603000,Tangerang,Kabupaten,3603060,Legok
3600000,Banten,3603000,Tangerang,Kabupaten,3603070,Pagedangan
3600000,Banten,3603000,Tangerang,Kabupaten,3603081,Cisauk
3600000,Banten,3603000,Tangerang,Kabupaten,3603120,Pasarkemis
3600000,Banten,3603000,Tangerang,Kabupaten,3603121,Sindang Jaya
3600000,Banten,3603000,Tangerang,Kabupaten,3603130,Balaraja
3600000,Banten,3603000,Tangerang,Kabupaten,3603131,Jayanti
3600000,Banten,3603000,Tangerang,Kabupaten,3603132,Sukamulya
3600000,Banten,3603000,Tangerang,Kabupaten,3603140,Kresek
3600000,Banten,3603000,Tangerang,Kabupaten,3603141,Gunung Kaler
3600000,Banten,3603000,Tangerang,Kabupaten,3603150,Kronjo
3600000,Banten,3603000,Tangerang,Kabupaten,3603151,Mekar Baru
3600000,Banten,3603000,Tangerang,Kabupaten,3603160,Mauk
3600000,Banten,3603000,Tangerang,Kabupaten,3603161,Kemiri
3600000,Banten,3603000,Tangerang,Kabupaten,3603162,Sukadiri
3600000,Banten,3603000,Tangerang,Kabupaten,3603170,Rajeg
3600000,Banten,3603000,Tangerang,Kabupaten,3603180,Sepatan
3600000,Banten,3603000,Tangerang,Kabupaten,3603181,Sepatan Timur
3600000,Banten,3603000,Tangerang,Kabupaten,3603190,Pakuhaji
3600000,Banten,3603000,Tangerang,Kabupaten,3603200,Teluknaga
3600000,Banten,3603000,Tangerang,Kabupaten,3603210,Kosambi
3600000,Banten,3604000,Serang,Kabupaten,3604010,Cinangka
3600000,Banten,3604000,Serang,Kabupaten,3604020,Padarincang
3600000,Banten,3604000,Serang,Kabupaten,3604030,Ciomas
3600000,Banten,3604000,Serang,Kabupaten,3604040,Pabuaran
3600000,Banten,3604000,Serang,Kabupaten,3604041,Gunung Sari
3600000,Banten,3604000,Serang,Kabupaten,3604050,Baros
3600000,Banten,3604000,Serang,Kabupaten,3604060,Petir
3600000,Banten,3604000,Serang,Kabupaten,3604061,Tunjung Teja
3600000,Banten,3604000,Serang,Kabupaten,3604080,Cikeusal
3600000,Banten,3604000,Serang,Kabupaten,3604090,Pamarayan
3600000,Banten,3604000,Serang,Kabupaten,3604091,Bandung
3600000,Banten,3604000,Serang,Kabupaten,3604100,Jawilan
3600000,Banten,3604000,Serang,Kabupaten,3604110,Kopo
3600000,Banten,3604000,Serang,Kabupaten,3604120,Cikande
3600000,Banten,3604000,Serang,Kabupaten,3604121,Kibin
3600000,Banten,3604000,Serang,Kabupaten,3604130,Kragilan
3600000,Banten,3604000,Serang,Kabupaten,3604180,Waringinkurung
3600000,Banten,3604000,Serang,Kabupaten,3604190,Mancak
3600000,Banten,3604000,Serang,Kabupaten,3604200,Anyar
3600000,Banten,3604000,Serang,Kabupaten,3604210,Bojonegara
3600000,Banten,3604000,Serang,Kabupaten,3604211,Pulo Ampel
3600000,Banten,3604000,Serang,Kabupaten,3604220,Kramatwatu
3600000,Banten,3604000,Serang,Kabupaten,3604240,Ciruas
3600000,Banten,3604000,Serang,Kabupaten,3604250,Pontang
3600000,Banten,3604000,Serang,Kabupaten,3604251,Lebak Wangi
3600000,Banten,3604000,Serang,Kabupaten,3604260,Carenang
3600000,Banten,3604000,Serang,Kabupaten,3604261,Binuang
3600000,Banten,3604000,Serang,Kabupaten,3604270,Tirtayasa
3600000,Banten,3604000,Serang,Kabupaten,3604271,Tanara
3600000,Banten,3671000,Tangerang,Kota,3671010,Ciledug
3600000,Banten,3671000,Tangerang,Kota,3671011,Larangan
3600000,Banten,3671000,Tangerang,Kota,3671012,Karang Tengah
3600000,Banten,3671000,Tangerang,Kota,3671020,Cipondoh
3600000,Banten,3671000,Tangerang,Kota,3671021,Pinang
3600000,Banten,3671000,Tangerang,Kota,3671030,Tangerang
3600000,Banten,3671000,Tangerang,Kota,3671031,Karawaci
3600000,Banten,3671000,Tangerang,Kota,3671040,Jati Uwung
3600000,Banten,3671000,Tangerang,Kota,3671041,Cibodas
3600000,Banten,3671000,Tangerang,Kota,3671042,Periuk
3600000,Banten,3671000,Tangerang,Kota,3671050,Batuceper
3600000,Banten,3671000,Tangerang,Kota,3671051,Neglasari
3600000,Banten,3671000,Tangerang,Kota,3671060,Benda
